Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.434;56.621;5.237;55.674;11.754;6.274;2.64;0.634;25.337;10.693;0.418;26.783;1.917;34.801;98.875;44.251;97.089;93.269;56.81;2.218;7.573;5.047;4.194;3.865;7.704;19.413;0.0;enero
T.HUEVOS KGS;77.729;9.108;1.069;8.334;0.0;0.147;0.113;0.0;2.348;1.895;0.244;0.586;0.207;3.388;68.982;12.311;62.974;52.612;17.059;0.374;1.041;0.262;2.541;1.993;1.95;2.09;1.0;enero
T.HUEVOS UNDS.;77.729;9.108;1.069;8.334;0.0;0.147;0.113;0.0;2.348;1.895;0.244;0.586;0.207;3.388;68.982;12.311;62.974;52.612;17.059;0.374;1.041;0.262;2.541;1.993;1.95;2.09;1.0;enero
TOTAL HUEVOS GALLINA;77.385;9.159;1.111;8.303;0.0;0.147;0.113;0.0;2.337;1.874;0.244;0.586;0.207;3.388;68.469;12.211;62.464;52.022;16.942;0.374;1.041;0.262;2.541;1.993;1.938;2.051;2.0;enero
OTRAS AVES;2.46;0.069;0.021;0.05;0.0;0.0;0.0;0.0;0.01;0.041;0.0;0.0;0.0;0.0;2.198;0.224;1.97;1.868;0.193;0.0;0.0;0.0;0.045;0.0;0.028;0.089;2.0;enero
MIEL;7.795;0.733;0.12;0.613;0.0;0.011;0.062;0.0;0.065;0.065;0.0;0.098;0.0;0.302;6.001;1.343;4.78;3.627;1.209;0.0;0.208;0.0;0.004;0.27;0.119;0.576;1.0;enero
GRANEL;1.583;0.584;0.073;0.511;0.0;0.0;0.043;0.0;0.065;0.039;0.0;0.098;0.0;0.254;0.0;0.0;0.0;0.0;0.0;0.0;0.198;0.0;0.004;0.23;0.031;0.527;2.0;enero
ENVASADA;6.348;0.15;0.047;0.103;0.0;0.011;0.015;0.0;0.0;0.026;0.0;0.0;0.0;0.048;6.001;1.343;4.78;3.627;1.209;0.0;0.009;0.0;0.0;0.043;0.095;0.051;2.0;enero
TOTAL CARNE;97.57;29.806;1.687;29.002;0.071;1.026;0.111;0.0;24.897;4.203;0.013;0.113;0.041;1.018;95.304;28.787;91.514;83.311;39.767;0.558;0.56;0.453;0.833;0.651;3.988;4.975;1.0;enero
CARNE CERTIFICADA;49.835;14.727;0.367;14.457;0.029;0.143;0.046;0.0;12.569;2.069;0.0;0.0;0.0;0.081;40.393;7.295;36.553;30.952;9.404;0.161;0.041;0.089;0.231;0.09;0.772;1.106;2.0;enero
CARNE FRESCA;91.515;27.265;0.902;26.681;0.047;0.068;0.05;0.0;23.688;3.724;0.0;0.0;0.022;0.381;85.324;19.441;80.595;70.62;29.505;0.339;0.139;0.16;0.73;0.491;2.788;3.011;2.0;enero
SALCHICHAS FRESCAS;9.087;4.295;0.196;4.102;0.0;0.0;0.0;0.0;3.588;0.525;0.0;0.0;0.0;0.019;4.693;0.507;4.256;3.758;0.503;0.041;0.023;0.0;0.0;0.012;0.177;0.105;3.0;enero
CARNE VACUNO;53.548;16.157;0.284;15.914;0.029;0.016;0.008;0.0;14.357;1.731;0.0;0.0;0.0;0.091;40.433;8.577;34.783;29.172;7.791;0.133;0.064;0.039;0.067;0.095;1.379;1.286;3.0;enero
TERNERA;43.076;14.259;0.229;14.066;0.029;0.0;0.008;0.0;12.746;1.423;0.0;0.0;0.0;0.091;30.498;6.102;26.068;21.315;6.186;0.133;0.064;0.039;0.055;0.095;1.012;0.86;4.0;enero
AÑOJO;16.492;3.103;0.054;3.048;0.0;0.016;0.0;0.0;2.557;0.505;0.0;0.0;0.0;0.0;13.42;2.778;11.134;9.699;1.64;0.0;0.0;0.0;0.0;0.0;0.368;0.313;4.0;enero
MAYOR;5.637;1.077;0.054;1.023;0.0;0.0;0.0;0.0;0.956;0.093;0.0;0.0;0.0;0.0;4.447;1.141;3.484;2.984;0.559;0.0;0.0;0.0;0.012;0.0;0.068;0.151;4.0;enero
CARNE POLLO;77.97;18.062;0.472;17.632;0.029;0.076;0.008;0.0;15.285;2.309;0.0;0.0;0.0;0.179;68.767;11.031;63.779;52.912;20.26;0.161;0.055;0.139;0.294;0.315;1.722;1.45;3.0;enero
POLLO ENTERO;20.056;4.605;0.146;4.464;0.0;0.0;0.0;0.0;3.793;0.673;0.0;0.0;0.0;0.0;15.142;1.843;13.612;11.494;2.456;0.023;0.047;0.067;0.244;0.127;0.281;0.317;4.0;enero
POLLO FILETES;32.806;6.121;0.091;6.035;0.0;0.016;0.008;0.0;5.491;0.582;0.0;0.0;0.0;0.0;27.306;2.996;25.057;19.399;6.964;0.031;0.018;0.024;0.0;0.012;0.648;0.255;4.0;enero
POLLO POR PIEZAS;66.268;14.458;0.368;14.119;0.029;0.06;0.008;0.0;12.147;1.834;0.0;0.0;0.0;0.179;57.556;8.605;52.859;43.393;15.842;0.142;0.026;0.067;0.056;0.18;1.257;1.262;4.0;enero
CARNE CONEJO;10.127;2.131;0.0;2.131;0.0;0.0;0.0;0.0;1.444;0.687;0.0;0.0;0.0;0.0;7.616;0.885;6.867;5.906;1.136;0.0;0.012;0.0;0.323;0.044;0.113;0.088;3.0;enero
CARNE OVINO/CAPRINO;11.05;3.775;0.015;3.763;0.029;0.0;0.0;0.0;3.348;0.385;0.0;0.0;0.0;0.0;7.267;1.359;6.039;5.871;0.176;0.018;0.043;0.038;0.062;0.066;0.081;0.106;3.0;enero
CORDERO;10.195;3.415;0.015;3.403;0.029;0.0;0.0;0.0;3.043;0.331;0.0;0.0;0.0;0.0;6.841;1.16;5.791;5.622;0.176;0.018;0.043;0.014;0.062;0.066;0.035;0.095;4.0;enero
CABRITO;0.638;0.216;0.0;0.216;0.0;0.0;0.0;0.0;0.216;0.0;0.0;0.0;0.0;0.0;0.354;0.179;0.19;0.19;0.0;0.0;0.0;0.024;0.0;0.0;0.044;0.0;4.0;enero
OTRO OVINO/CAPRINO;0.318;0.206;0.0;0.206;0.0;0.0;0.0;0.0;0.156;0.051;0.0;0.0;0.0;0.0;0.102;0.014;0.087;0.087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;4.0;enero
OVINO/CAPRINO ENTE;0.653;0.137;0.0;0.137;0.0;0.0;0.0;0.0;0.137;0.0;0.0;0.0;0.0;0.0;0.312;0.115;0.195;0.195;0.0;0.0;0.0;0.0;0.062;0.066;0.0;0.065;4.0;enero
OVINO/CAPRINO PIEZ;10.581;3.646;0.015;3.634;0.029;0.0;0.0;0.0;3.22;0.385;0.0;0.0;0.0;0.0;7.006;1.27;5.866;5.697;0.176;0.018;0.043;0.038;0.0;0.0;0.081;0.08;4.0;enero
CARNE CERDO;72.33;19.772;0.743;19.274;0.0;0.026;0.046;0.0;17.063;2.715;0.0;0.0;0.022;0.14;62.551;11.356;57.489;49.182;16.572;0.233;0.066;0.057;0.305;0.032;1.565;1.666;3.0;enero
CARNE CERDO ADOBAD;18.526;4.079;0.118;3.963;0.0;0.0;0.0;0.0;3.605;0.355;0.0;0.0;0.0;0.022;14.653;1.871;13.191;10.752;2.738;0.019;0.007;0.013;0.015;0.0;0.247;0.295;4.0;enero
CARN.CERDO IBERICO;6.056;2.26;0.034;2.228;0.0;0.0;0.0;0.0;1.728;0.498;0.0;0.0;0.0;0.0;3.886;0.507;3.442;3.105;0.443;0.014;0.014;0.0;0.02;0.0;0.123;0.036;4.0;enero
CARNE DESPOJOS;14.557;4.737;0.032;4.717;0.0;0.014;0.0;0.0;3.774;1.078;0.0;0.0;0.0;0.023;10.489;1.088;9.7;9.433;0.442;0.039;0.0;0.0;0.019;0.0;0.085;0.249;3.0;enero
DESPOJOS CERDO;8.217;3.191;0.032;3.172;0.0;0.0;0.0;0.0;2.637;0.672;0.0;0.0;0.0;0.023;5.366;0.589;4.946;4.884;0.116;0.02;0.0;0.0;0.019;0.0;0.023;0.049;4.0;enero
DESPOJOS CORDERO;1.302;0.75;0.0;0.75;0.0;0.0;0.0;0.0;0.576;0.203;0.0;0.0;0.0;0.0;0.518;0.042;0.476;0.476;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.039;4.0;enero
DESPOJOS POLLO;4.795;0.695;0.0;0.695;0.0;0.0;0.0;0.0;0.542;0.153;0.0;0.0;0.0;0.0;4.112;0.144;3.986;3.796;0.232;0.0;0.0;0.0;0.0;0.0;0.024;0.067;4.0;enero
DESPOJOS TERNERA;3.475;1.315;0.0;1.315;0.0;0.014;0.0;0.0;0.994;0.286;0.0;0.0;0.0;0.0;2.173;0.303;1.869;1.793;0.085;0.0;0.0;0.0;0.0;0.0;0.04;0.098;4.0;enero
DESPOJOS OT.PROCED;0.736;0.119;0.0;0.119;0.0;0.0;0.0;0.0;0.108;0.011;0.0;0.0;0.0;0.0;0.598;0.078;0.52;0.509;0.011;0.0;0.0;0.0;0.0;0.0;0.014;0.0;4.0;enero
OTRAS CARNES FRESCA;44.264;7.118;0.097;7.021;0.018;0.0;0.008;0.0;6.046;0.997;0.0;0.0;0.0;0.01;38.831;5.017;35.518;27.752;10.459;0.075;0.014;0.042;0.036;0.009;0.909;0.556;3.0;enero
AVESTRUZ;0.124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.124;0.0;0.124;0.078;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PAVO;26.214;3.345;0.039;3.311;0.018;0.0;0.008;0.0;2.704;0.593;0.0;0.0;0.0;0.01;22.892;2.432;21.115;16.449;5.778;0.068;0.0;0.034;0.016;0.009;0.424;0.208;4.0;enero
OTRAS AVES;6.683;1.061;0.0;1.061;0.0;0.0;0.0;0.0;0.923;0.156;0.0;0.0;0.0;0.0;5.592;0.524;5.085;4.151;1.028;0.0;0.0;0.0;0.0;0.0;0.075;0.142;2.0;enero
CARNE CABALLO;0.734;0.458;0.0;0.458;0.0;0.0;0.0;0.0;0.241;0.222;0.0;0.0;0.0;0.0;0.25;0.048;0.199;0.199;0.0;0.0;0.0;0.007;0.0;0.0;0.0;0.013;4.0;enero
CARNE CONGELADA;11.858;1.451;0.141;1.312;0.011;0.944;0.008;0.0;0.405;0.0;0.0;0.0;0.0;0.0;9.972;0.798;9.379;8.266;1.241;0.024;0.011;0.3;0.016;0.0;0.22;0.271;2.0;enero
C.CONG.POLLO;8.647;0.916;0.102;0.81;0.011;0.693;0.0;0.0;0.144;0.0;0.0;0.0;0.0;0.0;7.428;0.577;6.985;6.0;1.098;0.024;0.011;0.116;0.016;0.0;0.137;0.17;3.0;enero
C.CONG.CERDO;2.539;0.524;0.067;0.459;0.0;0.282;0.0;0.0;0.171;0.0;0.0;0.0;0.0;0.0;1.938;0.3;1.689;1.638;0.064;0.0;0.0;0.0;0.0;0.0;0.065;0.04;3.0;enero
C.CONG.VACA;0.58;0.101;0.0;0.101;0.0;0.069;0.008;0.0;0.024;0.0;0.0;0.0;0.0;0.0;0.375;0.006;0.368;0.318;0.049;0.0;0.0;0.051;0.0;0.0;0.011;0.058;3.0;enero
RESTO CARNES CONG.;2.236;0.35;0.022;0.328;0.0;0.167;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;1.672;0.091;1.589;1.483;0.102;0.0;0.0;0.132;0.0;0.0;0.031;0.098;3.0;enero
C.CONG.CABALLO;0.075;0.011;0.0;0.011;0.0;0.0;0.0;0.0;0.011;0.0;0.0;0.0;0.0;0.0;0.064;0.0;0.064;0.064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
SALCHICHAS CONGELAD;0.065;0.024;0.0;0.024;0.0;0.0;0.0;0.0;0.024;0.0;0.0;0.0;0.0;0.0;0.031;0.031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;3.0;enero
CARNE TRANSFORMADA;91.586;14.798;1.343;14.042;0.01;0.067;0.062;0.0;11.519;2.05;0.013;0.113;0.018;0.706;88.408;22.743;83.164;72.823;31.322;0.364;0.458;0.079;0.159;0.278;3.096;3.133;2.0;enero
JAMON CURADO+PALETA;46.124;5.188;0.378;4.838;0.0;0.038;0.01;0.0;4.055;0.753;0.0;0.026;0.0;0.072;41.944;6.621;37.664;31.071;9.435;0.066;0.117;0.013;0.017;0.062;0.763;0.645;3.0;enero
JAMON C.+P.ENTERO;6.27;1.274;0.013;1.261;0.0;0.0;0.0;0.0;1.117;0.151;0.0;0.016;0.0;0.0;4.736;0.827;3.908;3.652;0.249;0.052;0.039;0.0;0.0;0.062;0.147;0.052;4.0;enero
JAMON C.+P.LONCHA;43.319;4.448;0.367;4.115;0.0;0.038;0.01;0.0;3.362;0.685;0.0;0.01;0.0;0.072;39.706;6.002;35.928;29.376;9.286;0.014;0.069;0.013;0.017;0.0;0.696;0.592;4.0;enero
JAMON CURADO NORMAL;40.265;3.827;0.288;3.598;0.0;0.038;0.01;0.0;2.988;0.578;0.0;0.026;0.0;0.011;37.053;5.351;33.422;27.394;8.235;0.051;0.117;0.013;0.0;0.019;0.64;0.495;3.0;enero
JAMON C.N.ENTER/PI;5.019;0.87;0.013;0.857;0.0;0.0;0.0;0.0;0.727;0.137;0.0;0.016;0.0;0.0;3.894;0.594;3.303;3.136;0.158;0.052;0.039;0.0;0.0;0.019;0.147;0.037;4.0;enero
JAMON C.N.LONCHA;37.639;3.199;0.278;2.995;0.0;0.038;0.01;0.0;2.446;0.493;0.0;0.01;0.0;0.011;35.013;4.876;31.798;25.704;8.159;0.001;0.069;0.013;0.0;0.0;0.546;0.458;4.0;enero
JAMON IBERICO;6.564;1.498;0.112;1.397;0.0;0.0;0.0;0.0;1.103;0.247;0.0;0.0;0.0;0.056;4.926;0.864;4.114;3.584;0.574;0.018;0.0;0.0;0.017;0.041;0.139;0.067;3.0;enero
